Python1,,,,,,,,,,,,,,,
order_id,order_placement_date,customer_id,customer_name,city,product_id,product_name,category,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full,total_amount
FMY54721603,2025-05-02,789721,Logic Stores,Ahmedabad,25891603,AM Tea 100,beverages,159,2025-05-04,2025-05-04,159,1,1,1,7155
FMY53102202,2025-05-02,789102,Vijay Stores,Ahmedabad,25891202,AM Butter 250,Dairy,172,2025-05-03,2025-05-03,155,0,1,0,25800
FMY54702202,2025-05-02,789702,Sorefoz Mart,Ahmedabad,25891202,AM Butter 250,Dairy,324,2025-05-04,2025-05-06,308,0,0,0,48600
FMY53622603,2025-05-02,789622,Expert Mart,Vadodara,25891202,AM Butter 250,Dairy,352,2025-05-03,2025-05-03,282,0,1,0,52800
FMY55122202,2025-05-02,789122,Coolblue,Vadodara,25891202,AM Butter 250,Dairy,230,2025-05-05,2025-05-07,230,1,0,0,34500
FMY53420202,2025-05-02,789420,Lidl,"New Jersey, US",25891202,AM Butter 250,Dairy,148,2025-05-03,2025-05-04,148,1,0,0,51783.128000000004
FMY54420503,2025-05-02,789420,Lidl,"New Jersey, US",25891202,AM Butter 250,Dairy,121,2025-05-04,2025-05-05,121,1,0,0,42336.206000000006
FMY53403202,2025-05-02,789403,Propel Mart,Vadodara,25891202,AM Butter 250,Dairy,285,2025-05-03,2025-05-03,285,1,1,1,42750
FMY55403603,2025-05-02,789403,Propel Mart,Vadodara,25891202,AM Butter 250,Dairy,461,2025-05-05,2025-05-05,461,1,1,1,69150
FMY53301601,2025-05-02,789301,Foodtown,"New Jersey, US",25891202,AM Butter 250,Dairy,197,2025-05-03,2025-05-03,197,1,1,1,68927.542
FMY54301403,2025-05-02,789301,Foodtown,"New Jersey, US",25891202,AM Butter 250,Dairy,114,2025-05-04,2025-05-04,114,1,1,1,39887.004
FMY54703202,2025-05-02,789703,Sorefoz Mart,Vadodara,25891202,AM Butter 250,Dairy,473,2025-05-04,2025-05-07,473,1,0,0,70950
FMY55703302,2025-05-02,789703,Sorefoz Mart,Vadodara,25891202,AM Butter 250,Dairy,413,2025-05-05,2025-05-05,413,1,1,1,61950
FMY53422402,2025-05-02,789422,Lotus Mart,Vadodara,25891202,AM Butter 250,Dairy,152,2025-05-03,2025-05-06,137,0,0,0,22800
FMY53303402,2025-05-02,789303,Expression Stores,Vadodara,25891202,AM Butter 250,Dairy,413,2025-05-03,2025-05-03,392,0,1,0,61950
FMY55721601,2025-05-02,789721,Logic Stores,Ahmedabad,25891202,AM Butter 250,Dairy,264,2025-05-05,2025-05-05,264,1,1,1,39600
FMY53101502,2025-05-02,789101,Costco Wholesale,"New Jersey, US",25891202,AM Butter 250,Dairy,218,2025-05-03,2025-05-03,218,1,1,1,76275.148
FMY54101501,2025-05-02,789101,Costco Wholesale,"New Jersey, US",25891202,AM Butter 250,Dairy,403,2025-05-04,2025-05-04,383,0,1,0,141004.05800000002
FMY53601502,2025-05-02,789601,Price Rite,"New Jersey, US",25891202,AM Butter 250,Dairy,333,2025-05-03,2025-05-03,266,0,1,0,116512.03800000002
FMY54603601,2025-05-02,789603,Info Stores,Vadodara,25891202,AM Butter 250,Dairy,163,2025-05-04,2025-05-04,147,0,1,0,24450
FMY54201503,2025-05-02,789201,Rel Fresh,"New Jersey, US",25891202,AM Butter 250,Dairy,455,2025-05-04,2025-05-04,455,1,1,1,159198.13
FMY55201403,2025-05-02,789201,Rel Fresh,"New Jersey, US",25891202,AM Butter 250,Dairy,405,2025-05-05,2025-05-05,405,1,1,1,141703.83000000002
FMY55521202,2025-05-02,789521,Acclaimed Stores,Ahmedabad,25891202,AM Butter 250,Dairy,378,2025-05-05,2025-05-07,359,0,0,0,56700
FMY53621501,2025-05-02,789621,Expert Mart,Ahmedabad,25891202,AM Butter 250,Dairy,188,2025-05-03,2025-05-03,188,1,1,1,28200
FMY54202202,2025-05-02,789202,Rel Fresh,Ahmedabad,25891202,AM Butter 250,Dairy,344,2025-05-04,2025-05-05,310,0,0,0,51600
FMY55121501,2025-05-02,789121,Coolblue,Ahmedabad,25891202,AM Butter 250,Dairy,410,2025-05-05,2025-05-07,410,1,0,0,61500
FMY53603303,2025-05-02,789603,Info Stores,Vadodara,25891303,AM Ghee 100,Dairy,46,2025-05-03,2025-05-03,46,1,1,1,4140
FMY53703603,2025-05-02,789703,Sorefoz Mart,Vadodara,25891303,AM Ghee 100,Dairy,81,2025-05-03,2025-05-03,81,1,1,1,7290
FMY54401501,2025-05-02,789401,Wegmans,"New Jersey, US",25891303,AM Ghee 100,Dairy,26,2025-05-04,2025-05-04,26,1,1,1,6822.777000000001
FMY54420303,2025-05-02,789420,Lidl,"New Jersey, US",25891303,AM Ghee 100,Dairy,93,2025-05-04,2025-05-06,84,0,0,0,24404.548500000004
FMY54421303,2025-05-02,789421,Lotus Mart,Ahmedabad,25891303,AM Ghee 100,Dairy,45,2025-05-04,2025-05-07,45,1,0,0,4050
FMY54520303,2025-05-02,789520,Fairway Market,"New Jersey, US",25891303,AM Ghee 100,Dairy,47,2025-05-04,2025-05-05,45,0,0,0,12333.481500000002
FMY55520303,2025-05-02,789520,Fairway Market,"New Jersey, US",25891303,AM Ghee 100,Dairy,75,2025-05-05,2025-05-08,75,1,0,0,19681.0875
FMY53320303,2025-05-02,789320,Whole Foods Market,"New Jersey, US",25891303,AM Ghee 100,Dairy,46,2025-05-03,2025-05-03,46,1,1,1,12071.067000000001
FMY54320502,2025-05-02,789320,Whole Foods Market,"New Jersey, US",25891303,AM Ghee 100,Dairy,28,2025-05-04,2025-05-04,28,1,1,1,7347.606000000001
FMY55221303,2025-05-02,789221,Atlas Stores,Ahmedabad,25891303,AM Ghee 100,Dairy,72,2025-05-05,2025-05-05,58,0,1,0,6480
FMY55202303,2025-05-02,789202,Rel Fresh,Ahmedabad,25891303,AM Ghee 100,Dairy,92,2025-05-05,2025-05-06,92,1,0,0,8280
FMY54403303,2025-05-02,789403,Propel Mart,Vadodara,25891303,AM Ghee 100,Dairy,26,2025-05-04,2025-05-04,23,0,1,0,2340
FMY54121502,2025-05-02,789121,Coolblue,Ahmedabad,25891303,AM Ghee 100,Dairy,97,2025-05-04,2025-05-07,97,1,0,0,8730
FMY53903303,2025-05-02,789903,Elite Mart,Vadodara,25891303,AM Ghee 100,Dairy,22,2025-05-03,2025-05-06,20,0,0,0,1980
FMY54621303,2025-05-02,789621,Expert Mart,Ahmedabad,25891303,AM Ghee 100,Dairy,35,2025-05-04,2025-05-04,35,1,1,1,3150
FMY55320403,2025-05-03,789320,Whole Foods Market,"New Jersey, US",25891403,AM Curd 50,Dairy,296,2025-05-05,2025-05-06,296,1,0,0,25891.564000000002
FMY54220301,2025-05-03,789220,ShopRite,"New Jersey, US",25891203,AM Butter 500,Dairy,182,2025-05-04,2025-05-04,182,1,1,1,143278.317
FMY54521203,2025-05-03,789521,Acclaimed Stores,Ahmedabad,25891203,AM Butter 500,Dairy,347,2025-05-04,2025-05-04,347,1,1,1,104100
FMY54721503,2025-05-03,789721,Logic Stores,Ahmedabad,25891203,AM Butter 500,Dairy,246,2025-05-04,2025-05-04,246,1,1,1,73800
FMY55522203,2025-05-03,789522,Acclaimed Stores,Vadodara,25891203,AM Butter 500,Dairy,395,2025-05-05,2025-05-06,316,0,0,0,118500
FMY54403302,2025-05-03,789403,Propel Mart,Vadodara,25891203,AM Butter 500,Dairy,460,2025-05-04,2025-05-04,460,1,1,1,138000
FMY54301203,2025-05-03,789301,Foodtown,"New Jersey, US",25891203,AM Butter 500,Dairy,130,2025-05-04,2025-05-05,130,1,0,0,102341.655
FMY55301203,2025-05-03,789301,Foodtown,"New Jersey, US",25891203,AM Butter 500,Dairy,223,2025-05-05,2025-05-05,223,1,1,1,175555.3005
FMY56503603,2025-05-03,789503,Viveks Stores,Vadodara,25891203,AM Butter 500,Dairy,277,2025-05-06,2025-05-06,277,1,1,1,83100
FMY54720203,2025-05-03,789720,Colonial Farms,"New Jersey, US",25891203,AM Butter 500,Dairy,387,2025-05-04,2025-05-04,348,0,1,0,304663.2345
FMY55303203,2025-05-03,789303,Expression Stores,Vadodara,25891203,AM Butter 500,Dairy,166,2025-05-05,2025-05-05,166,1,1,1,49800
FMY56601503,2025-05-03,789601,Price Rite,"New Jersey, US",25891203,AM Butter 500,Dairy,447,2025-05-06,2025-05-06,425,0,1,0,351897.8445
FMY56902203,2025-05-03,789902,Elite Mart,Ahmedabad,25891203,AM Butter 500,Dairy,459,2025-05-06,2025-05-07,459,1,0,0,137700
FMY56903603,2025-05-03,789903,Elite Mart,Vadodara,25891203,AM Butter 500,Dairy,233,2025-05-06,2025-05-06,233,1,1,1,69900
FMY56402203,2025-05-03,789402,Propel Mart,Ahmedabad,25891203,AM Butter 500,Dairy,470,2025-05-06,2025-05-07,470,1,0,0,141000
FMY54102603,2025-05-03,789102,Vijay Stores,Ahmedabad,25891302,AM Ghee 150,Dairy,98,2025-05-04,2025-05-04,98,1,1,1,13230
FMY54702602,2025-05-03,789702,Sorefoz Mart,Ahmedabad,25891302,AM Ghee 150,Dairy,20,2025-05-04,2025-05-04,20,1,1,1,2700
FMY56622302,2025-05-03,789622,Expert Mart,Vadodara,25891302,AM Ghee 150,Dairy,44,2025-05-06,2025-05-08,44,1,0,0,5940
FMY55603603,2025-05-03,789603,Info Stores,Vadodara,25891302,AM Ghee 150,Dairy,56,2025-05-05,2025-05-05,56,1,1,1,7560
FMY56603602,2025-05-03,789603,Info Stores,Vadodara,25891302,AM Ghee 150,Dairy,51,2025-05-06,2025-05-06,51,1,1,1,6885
FMY54721503,2025-05-03,789721,Logic Stores,Ahmedabad,25891302,AM Ghee 150,Dairy,23,2025-05-04,2025-05-04,22,0,1,0,3105
FMY55621602,2025-05-03,789621,Expert Mart,Ahmedabad,25891302,AM Ghee 150,Dairy,39,2025-05-05,2025-05-05,37,0,1,0,5265
FMY54421302,2025-05-03,789421,Lotus Mart,Ahmedabad,25891302,AM Ghee 150,Dairy,63,2025-05-04,2025-05-06,57,0,0,0,8505
FMY55421302,2025-05-03,789421,Lotus Mart,Ahmedabad,25891302,AM Ghee 150,Dairy,67,2025-05-05,2025-05-06,67,1,0,0,9045
FMY54403302,2025-05-03,789403,Propel Mart,Vadodara,25891302,AM Ghee 150,Dairy,56,2025-05-04,2025-05-04,45,0,1,0,7560
FMY56403601,2025-05-03,789403,Propel Mart,Vadodara,25891302,AM Ghee 150,Dairy,91,2025-05-06,2025-05-06,91,1,1,1,12285
FMY54202302,2025-05-03,789202,Rel Fresh,Ahmedabad,25891302,AM Ghee 150,Dairy,54,2025-05-04,2025-05-05,54,1,0,0,7290
FMY55720302,2025-05-03,789720,Colonial Farms,"New Jersey, US",25891302,AM Ghee 150,Dairy,67,2025-05-05,2025-05-05,60,0,1,0,23442.362
FMY55601601,2025-05-03,789601,Price Rite,"New Jersey, US",25891302,AM Ghee 150,Dairy,94,2025-05-05,2025-05-05,85,0,1,0,32889.284
FMY54121503,2025-05-03,789121,Coolblue,Ahmedabad,25891302,AM Ghee 150,Dairy,97,2025-05-04,2025-05-04,97,1,1,1,13095
FMY55121302,2025-05-03,789121,Coolblue,Ahmedabad,25891302,AM Ghee 150,Dairy,78,2025-05-05,2025-05-05,70,0,1,0,10530
FMY55903302,2025-05-03,789903,Elite Mart,Vadodara,25891302,AM Ghee 150,Dairy,84,2025-05-05,2025-05-05,76,0,1,0,11340
FMY56903603,2025-05-03,789903,Elite Mart,Vadodara,25891302,AM Ghee 150,Dairy,89,2025-05-06,2025-05-06,89,1,1,1,12015
FMY54503603,2025-05-03,789503,Viveks Stores,Vadodara,25891302,AM Ghee 150,Dairy,39,2025-05-04,2025-05-04,39,1,1,1,5265
FMY55301302,2025-05-03,789301,Foodtown,"New Jersey, US",25891302,AM Ghee 150,Dairy,43,2025-05-05,2025-05-07,43,1,0,0,15045.098000000002
FMY55721301,2025-05-03,789721,Logic Stores,Ahmedabad,25891301,AM Ghee 250,Dairy,79,2025-05-05,2025-05-06,75,0,0,0,17775
FMY55420301,2025-05-03,789420,Lidl,"New Jersey, US",25891301,AM Ghee 250,Dairy,68,2025-05-05,2025-05-07,61,0,0,0,35688.372
FMY56420301,2025-05-03,789420,Lidl,"New Jersey, US",25891301,AM Ghee 250,Dairy,65,2025-05-06,2025-05-09,65,1,0,0,34113.885
FMY56122603,2025-05-03,789122,Coolblue,Vadodara,25891301,AM Ghee 250,Dairy,45,2025-05-06,2025-05-08,36,0,0,0,10125
FMY55101601,2025-05-03,789101,Costco Wholesale,"New Jersey, US",25891301,AM Ghee 250,Dairy,47,2025-05-05,2025-05-06,47,1,0,0,24666.963000000003
FMY55720302,2025-05-03,789720,Colonial Farms,"New Jersey, US",25891301,AM Ghee 250,Dairy,38,2025-05-05,2025-05-05,38,1,1,1,19943.502000000004
FMY56103301,2025-05-03,789103,Vijay Stores,Vadodara,25891301,AM Ghee 250,Dairy,81,2025-05-06,2025-05-06,73,0,1,0,18225
FMY56203303,2025-05-03,789203,Rel Fresh,Vadodara,25891301,AM Ghee 250,Dairy,22,2025-05-06,2025-05-06,22,1,1,1,4950
FMY56501603,2025-05-03,789501,Best Market,"New Jersey, US",25891301,AM Ghee 250,Dairy,77,2025-05-06,2025-05-06,77,1,1,1,40411.833000000006
FMY55221301,2025-05-03,789221,Atlas Stores,Ahmedabad,25891301,AM Ghee 250,Dairy,77,2025-05-05,2025-05-04,77,1,1,1,17325
FMY56621601,2025-05-03,789621,Expert Mart,Ahmedabad,25891301,AM Ghee 250,Dairy,29,2025-05-06,2025-05-06,29,1,1,1,6525
FMY55702502,2025-05-03,789702,Sorefoz Mart,Ahmedabad,25891301,AM Ghee 250,Dairy,78,2025-05-05,2025-05-05,78,1,1,1,17550
FMY55622503,2025-05-03,789622,Expert Mart,Vadodara,25891301,AM Ghee 250,Dairy,82,2025-05-05,2025-05-05,82,1,1,1,18450
FMY56622502,2025-05-03,789622,Expert Mart,Vadodara,25891301,AM Ghee 250,Dairy,78,2025-05-06,2025-05-06,78,1,1,1,17550
FMY54220301,2025-05-03,789220,ShopRite,"New Jersey, US",25891301,AM Ghee 250,Dairy,86,2025-05-04,2025-05-04,86,1,1,1,45135.29400000001
FMY55422301,2025-05-03,789422,Lotus Mart,Vadodara,25891301,AM Ghee 250,Dairy,32,2025-05-05,2025-05-04,32,1,1,1,7200
FMY54401502,2025-05-03,789401,Wegmans,"New Jersey, US",25891102,AM Milk 250,Dairy,421,2025-05-04,2025-05-04,421,1,1,1,73651.00300000001
FMY55601601,2025-05-03,789601,Price Rite,"New Jersey, US",25891102,AM Milk 250,Dairy,344,2025-05-05,2025-05-05,310,0,1,0,60180.39200000001
FMY56521102,2025-05-03,789521,Acclaimed Stores,Ahmedabad,25891102,AM Milk 250,Dairy,315,2025-05-06,2025-05-09,315,1,0,0,19530
FMY55520102,2025-05-03,789520,Fairway Market,"New Jersey, US",25891102,AM Milk 250,Dairy,312,2025-05-05,2025-05-06,312,1,0,0,54582.216
FMY54522102,2025-05-03,789522,Acclaimed Stores,Vadodara,25891102,AM Milk 250,Dairy,467,2025-05-04,2025-05-05,467,1,0,0,28954
FMY55902102,2025-05-03,789902,Elite Mart,Ahmedabad,25891102,AM Milk 250,Dairy,447,2025-05-05,2025-05-06,425,0,0,0,27714
FMY56503603,2025-05-03,789503,Viveks Stores,Vadodara,25891102,AM Milk 250,Dairy,472,2025-05-06,2025-05-06,472,1,1,1,29264
FMY55720302,2025-05-03,789720,Colonial Farms,"New Jersey, US",25891102,AM Milk 250,Dairy,414,2025-05-05,2025-05-05,373,0,1,0,72426.402
FMY56720602,2025-05-03,789720,Colonial Farms,"New Jersey, US",25891102,AM Milk 250,Dairy,430,2025-05-06,2025-05-06,430,1,1,1,75225.49
FMY56501603,2025-05-03,789501,Best Market,"New Jersey, US",25891102,AM Milk 250,Dairy,463,2025-05-06,2025-05-06,463,1,1,1,80998.60900000001
FMY55321102,2025-05-03,789321,Chiptec Stores,Ahmedabad,25891102,AM Milk 250,Dairy,345,2025-05-05,2025-05-06,345,1,0,0,21390
FMY55202502,2025-05-03,789202,Rel Fresh,Ahmedabad,25891102,AM Milk 250,Dairy,362,2025-05-05,2025-05-05,362,1,1,1,22444
FMY56421201,2025-05-03,789421,Lotus Mart,Ahmedabad,25891102,AM Milk 250,Dairy,372,2025-05-06,2025-05-07,335,0,0,0,23064
FMY56320102,2025-05-03,789320,Whole Foods Market,"New Jersey, US",25891102,AM Milk 250,Dairy,422,2025-05-06,2025-05-07,422,1,0,0,73825.94600000001
FMY55420301,2025-05-03,789420,Lidl,"New Jersey, US",25891102,AM Milk 250,Dairy,452,2025-05-05,2025-05-07,429,0,0,0,79074.236
FMY54703103,2025-05-03,789703,Sorefoz Mart,Vadodara,25891102,AM Milk 250,Dairy,378,2025-05-04,2025-05-04,378,1,1,1,23436
FMY56702102,2025-05-03,789702,Sorefoz Mart,Ahmedabad,25891102,AM Milk 250,Dairy,307,2025-05-06,2025-05-05,276,0,1,0,19034
FMY54102603,2025-05-03,789102,Vijay Stores,Ahmedabad,25891102,AM Milk 250,Dairy,457,2025-05-04,2025-05-04,457,1,1,1,28334
FMY56621601,2025-05-03,789621,Expert Mart,Ahmedabad,25891102,AM Milk 250,Dairy,339,2025-05-06,2025-05-06,339,1,1,1,21018
FMY54203102,2025-05-03,789203,Rel Fresh,Vadodara,25891102,AM Milk 250,Dairy,371,2025-05-04,2025-05-05,371,1,0,0,23002
FMY55203502,2025-05-03,789203,Rel Fresh,Vadodara,25891102,AM Milk 250,Dairy,481,2025-05-05,2025-05-05,481,1,1,1,29822
FMY55622502,2025-05-03,789622,Expert Mart,Vadodara,25891502,AM Biscuits 500,Food,125,2025-05-05,2025-05-06,113,0,0,0,25000
FMY56622502,2025-05-03,789622,Expert Mart,Vadodara,25891502,AM Biscuits 500,Food,175,2025-05-06,2025-05-06,175,1,1,1,35000
FMY55420502,2025-05-03,789420,Lidl,"New Jersey, US",25891502,AM Biscuits 500,Food,179,2025-05-05,2025-05-06,179,1,0,0,93944.39100000002
FMY56201502,2025-05-03,789201,Rel Fresh,"New Jersey, US",25891502,AM Biscuits 500,Food,180,2025-05-06,2025-05-06,180,1,1,1,94469.22000000002
FMY54301502,2025-05-03,789301,Foodtown,"New Jersey, US",25891502,AM Biscuits 500,Food,109,2025-05-04,2025-05-03,87,0,1,0,57206.361000000004
FMY55203502,2025-05-03,789203,Rel Fresh,Vadodara,25891502,AM Biscuits 500,Food,220,2025-05-05,2025-05-05,220,1,1,1,44000
FMY55202502,2025-05-03,789202,Rel Fresh,Ahmedabad,25891502,AM Biscuits 500,Food,122,2025-05-05,2025-05-05,122,1,1,1,24400
FMY55121502,2025-05-03,789121,Coolblue,Ahmedabad,25891502,AM Biscuits 500,Food,102,2025-05-05,2025-05-04,102,1,1,1,20400
FMY56621601,2025-05-03,789621,Expert Mart,Ahmedabad,25891502,AM Biscuits 500,Food,217,2025-05-06,2025-05-06,217,1,1,1,43400
FMY56520502,2025-05-03,789520,Fairway Market,"New Jersey, US",25891502,AM Biscuits 500,Food,127,2025-05-06,2025-05-08,121,0,0,0,66653.28300000001
FMY54103502,2025-05-03,789103,Vijay Stores,Vadodara,25891502,AM Biscuits 500,Food,110,2025-05-04,2025-05-05,88,0,0,0,22000
FMY56902603,2025-05-03,789902,Elite Mart,Ahmedabad,25891502,AM Biscuits 500,Food,170,2025-05-06,2025-05-06,170,1,1,1,34000
FMY55503603,2025-05-03,789503,Viveks Stores,Vadodara,25891502,AM Biscuits 500,Food,157,2025-05-05,2025-05-05,157,1,1,1,31400
FMY56503603,2025-05-03,789503,Viveks Stores,Vadodara,25891502,AM Biscuits 500,Food,242,2025-05-06,2025-05-06,242,1,1,1,48400
FMY54422502,2025-05-03,789422,Lotus Mart,Vadodara,25891502,AM Biscuits 500,Food,112,2025-05-04,2025-05-05,112,1,0,0,22400
FMY54401502,2025-05-03,789401,Wegmans,"New Jersey, US",25891502,AM Biscuits 500,Food,237,2025-05-04,2025-05-04,237,1,1,1,124384.47300000001
FMY56721503,2025-05-03,789721,Logic Stores,Ahmedabad,25891502,AM Biscuits 500,Food,223,2025-05-06,2025-05-06,223,1,1,1,44600
FMY54702602,2025-05-03,789702,Sorefoz Mart,Ahmedabad,25891502,AM Biscuits 500,Food,157,2025-05-04,2025-05-04,157,1,1,1,31400
FMY55702502,2025-05-03,789702,Sorefoz Mart,Ahmedabad,25891502,AM Biscuits 500,Food,194,2025-05-05,2025-05-05,175,0,1,0,38800
FMY55601502,2025-05-03,789601,Price Rite,"New Jersey, US",25891502,AM Biscuits 500,Food,153,2025-05-05,2025-05-07,153,1,0,0,80298.83700000001
FMY54522502,2025-05-03,789522,Acclaimed Stores,Vadodara,25891502,AM Biscuits 500,Food,200,2025-05-04,2025-05-07,200,1,0,0,40000
FMY55522502,2025-05-03,789522,Acclaimed Stores,Vadodara,25891502,AM Biscuits 500,Food,157,2025-05-05,2025-05-05,141,0,1,0,31400
FMY55403601,2025-05-03,789403,Propel Mart,Vadodara,25891403,AM Curd 50,Dairy,439,2025-05-05,2025-05-05,439,1,1,1,4390
FMY56520403,2025-05-03,789520,Fairway Market,"New Jersey, US",25891403,AM Curd 50,Dairy,485,2025-05-06,2025-05-05,485,1,1,1,42423.677500000005
FMY55421403,2025-05-03,789421,Lotus Mart,Ahmedabad,25891403,AM Curd 50,Dairy,302,2025-05-05,2025-05-08,302,1,0,0,3020
FMY56402403,2025-05-03,789402,Propel Mart,Ahmedabad,25891403,AM Curd 50,Dairy,408,2025-05-06,2025-05-06,408,1,1,1,4080
FMY55101402,2025-05-03,789101,Costco Wholesale,"New Jersey, US",25891203,AM Butter 500,Dairy,145,2025-05-05,2025-05-05,145,1,1,1,114150.30750000001
FMY56903603,2025-05-03,789903,Elite Mart,Vadodara,25891403,AM Curd 50,Dairy,495,2025-05-06,2025-05-06,396,0,1,0,4950
FMY54201403,2025-05-03,789201,Rel Fresh,"New Jersey, US",25891403,AM Curd 50,Dairy,202,2025-05-04,2025-05-04,202,1,1,1,17669.243000000002
FMY56221403,2025-05-03,789221,Atlas Stores,Ahmedabad,25891403,AM Curd 50,Dairy,344,2025-05-06,2025-05-06,344,1,1,1,3440
FMY55721501,2025-05-03,789721,Logic Stores,Ahmedabad,25891403,AM Curd 50,Dairy,254,2025-05-05,2025-05-05,203,0,1,0,2540
FMY54122403,2025-05-03,789122,Coolblue,Vadodara,25891403,AM Curd 50,Dairy,449,2025-05-04,2025-05-04,449,1,1,1,4490
FMY56122403,2025-05-03,789122,Coolblue,Vadodara,25891403,AM Curd 50,Dairy,316,2025-05-06,2025-05-07,300,0,0,0,3160
FMY56202403,2025-05-03,789202,Rel Fresh,Ahmedabad,25891403,AM Curd 50,Dairy,370,2025-05-06,2025-05-05,370,1,1,1,3700
FMY56601503,2025-05-03,789601,Price Rite,"New Jersey, US",25891403,AM Curd 50,Dairy,394,2025-05-06,2025-05-06,374,0,1,0,34463.771
FMY54522403,2025-05-03,789522,Acclaimed Stores,Vadodara,25891403,AM Curd 50,Dairy,331,2025-05-04,2025-05-04,298,0,1,0,3310
FMY54401502,2025-05-03,789401,Wegmans,"New Jersey, US",25891403,AM Curd 50,Dairy,358,2025-05-04,2025-05-04,358,1,1,1,31314.797000000002
FMY55401601,2025-05-03,789401,Wegmans,"New Jersey, US",25891403,AM Curd 50,Dairy,275,2025-05-05,2025-05-05,275,1,1,1,24054.662500000002
FMY54622503,2025-05-03,789622,Expert Mart,Vadodara,25891503,AM Biscuits 250,Food,221,2025-05-04,2025-05-04,199,0,1,0,22100
FMY55622503,2025-05-03,789622,Expert Mart,Vadodara,25891503,AM Biscuits 250,Food,128,2025-05-05,2025-05-05,128,1,1,1,12800
FMY54121503,2025-05-03,789121,Coolblue,Ahmedabad,25891503,AM Biscuits 250,Food,209,2025-05-04,2025-05-04,209,1,1,1,20900
FMY55503603,2025-05-03,789503,Viveks Stores,Vadodara,25891503,AM Biscuits 250,Food,227,2025-05-05,2025-05-05,227,1,1,1,22700
FMY54221603,2025-05-03,789221,Atlas Stores,Ahmedabad,25891503,AM Biscuits 250,Food,138,2025-05-04,2025-05-04,138,1,1,1,13800
FMY56902603,2025-05-03,789902,Elite Mart,Ahmedabad,25891503,AM Biscuits 250,Food,104,2025-05-06,2025-05-06,94,0,1,0,10400
FMY56421503,2025-05-03,789421,Lotus Mart,Ahmedabad,25891503,AM Biscuits 250,Food,147,2025-05-06,2025-05-09,118,0,0,0,14700
FMY55703503,2025-05-03,789703,Sorefoz Mart,Vadodara,25891503,AM Biscuits 250,Food,173,2025-05-05,2025-05-05,173,1,1,1,17300
FMY56703503,2025-05-03,789703,Sorefoz Mart,Vadodara,25891503,AM Biscuits 250,Food,110,2025-05-06,2025-05-06,110,1,1,1,11000
FMY56603602,2025-05-03,789603,Info Stores,Vadodara,25891503,AM Biscuits 250,Food,138,2025-05-06,2025-05-06,138,1,1,1,13800
FMY54721503,2025-05-03,789721,Logic Stores,Ahmedabad,25891503,AM Biscuits 250,Food,182,2025-05-04,2025-05-04,182,1,1,1,18200
FMY56721503,2025-05-03,789721,Logic Stores,Ahmedabad,25891503,AM Biscuits 250,Food,164,2025-05-06,2025-05-06,164,1,1,1,16400
FMY55320601,2025-05-03,789320,Whole Foods Market,"New Jersey, US",25891503,AM Biscuits 250,Food,155,2025-05-05,2025-05-05,155,1,1,1,40674.247500000005
FMY55520503,2025-05-03,789520,Fairway Market,"New Jersey, US",25891503,AM Biscuits 250,Food,146,2025-05-05,2025-05-08,146,1,0,0,38312.51700000001
FMY56522503,2025-05-03,789522,Acclaimed Stores,Vadodara,25891503,AM Biscuits 250,Food,156,2025-05-06,2025-05-05,140,0,1,0,15600
FMY56601503,2025-05-03,789601,Price Rite,"New Jersey, US",25891503,AM Biscuits 250,Food,248,2025-05-06,2025-05-06,248,1,1,1,65078.79600000001
FMY54603501,2025-05-03,789603,Info Stores,Vadodara,25891103,AM Milk 100,Dairy,460,2025-05-04,2025-05-04,460,1,1,1,11500
FMY54703103,2025-05-03,789703,Sorefoz Mart,Vadodara,25891103,AM Milk 100,Dairy,316,2025-05-04,2025-05-04,284,0,1,0,7900
FMY56520502,2025-05-03,789520,Fairway Market,"New Jersey, US",25891103,AM Milk 100,Dairy,332,2025-05-06,2025-05-08,299,0,0,0,29040.538
FMY55521103,2025-05-03,789521,Acclaimed Stores,Ahmedabad,25891103,AM Milk 100,Dairy,421,2025-05-05,2025-05-08,421,1,0,0,10525
FMY56203303,2025-05-03,789203,Rel Fresh,Vadodara,25891103,AM Milk 100,Dairy,313,2025-05-06,2025-05-06,282,0,1,0,7825
FMY54621103,2025-05-03,789621,Expert Mart,Ahmedabad,25891103,AM Milk 100,Dairy,475,2025-05-04,2025-05-04,475,1,1,1,11875
FMY54501201,2025-05-03,789501,Best Market,"New Jersey, US",25891103,AM Milk 100,Dairy,319,2025-05-04,2025-05-04,303,0,1,0,27903.4085
FMY55501601,2025-05-03,789501,Best Market,"New Jersey, US",25891103,AM Milk 100,Dairy,464,2025-05-05,2025-05-05,464,1,1,1,40586.776000000005
FMY55402603,2025-05-03,789402,Propel Mart,Ahmedabad,25891103,AM Milk 100,Dairy,496,2025-05-05,2025-05-05,471,0,1,0,12400
FMY54121103,2025-05-03,789121,Coolblue,Ahmedabad,25891103,AM Milk 100,Dairy,337,2025-05-04,2025-05-06,337,1,0,0,8425
FMY56121103,2025-05-03,789121,Coolblue,Ahmedabad,25891103,AM Milk 100,Dairy,345,2025-05-06,2025-05-07,345,1,0,0,8625
FMY55221603,2025-05-03,789221,Atlas Stores,Ahmedabad,25891103,AM Milk 100,Dairy,367,2025-05-05,2025-05-05,367,1,1,1,9175
